gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth
100000004269433100,,0.0,-1,0.0,,0,1,0.0,1372000.0,0.0002868488506751384,,0,True,False
100000004358004100,,0.0,-1,0.0,,0,11,0.0,980850.0,0.0002868488506751384,,0,True,False
100000004388983100,,0.0,-1,0.0,,0,2,0.0,450816.0,0.0002868488506751384,,0,True,False
100000004714705100,,0.0,-1,0.0,,0,1,0.0,36550.0,0.0002868488506751384,,0,True,False
100000004723755100,,0.0,-1,0.0,,0,1,0.0,95000.0,0.0002868488506751384,,0,True,False
100000004813068100,,0.0,-1,0.0,,0,3,0.0,297000.0,0.0002868488506751384,,0,True,False
100000004971871100,,0.0,-1,0.0,,1,1,25400.0,5650.0,0.0007461346034888536,0.22244094488188976,0,True,False
100000005017150100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000005087431100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000005235389100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000005264990100,,0.0,-1,0.0,,1,2,17070.0,122000.0,0.0003655985512877528,7.147041593438781,0,True,False
100000005370580100,,0.0,-1,0.0,,1,0,24075.0,0.0,0.00034749711449252456,0.0,0,True,False
100000005382566100,,0.0,-1,0.0,,7,1,393066.0,50000.0,0.0021219671978348763,0.12720510041570626,0,True,False
100000005386383100,,0.0,-1,0.0,,2,1,37500.0,29000.0,0.0005266275322641048,0.7733333333333333,0,True,False
100000005392290100,,0.0,-1,0.0,,0,1,0.0,81465.0,0.0002868488506751384,,0,True,False
100000005395727100,,0.0,-1,0.0,,1,0,17000.0,0.0,0.00037285017574889003,0.0,0,True,False
100000005409680100,,0.0,-1,0.0,,2,0,55060.0,0.0,0.0006362170091600229,0.0,0,True,False
100000005417257100,,0.0,-1,0.0,,0,2,0.0,106000.0,0.0002868488506751384,,0,True,False
100000005454368100,,0.0,-1,0.0,,2,0,48600.0,0.0,0.00039592373535834356,0.0,0,True,False
100000005480435100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000005485830100,,0.0,-1,0.0,,0,5,0.0,275885.0,0.0002868488506751384,,0,True,False
100000005493505100,,0.0,-1,0.0,,3,0,62020.0,0.0,0.0006201052363006153,0.0,0,True,False
100000005495722100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000005498992100,,0.0,-1,0.0,,0,16,0.0,2262868.0,0.0002868488506751384,,0,True,False
100000005519347100,,0.0,-1,0.0,,2,1,73100.0,99000.0,0.0005591119636921243,1.3543091655266757,0,True,False
100000005523088100,,0.0,-1,0.0,,1,0,700000.0,0.0,0.0017270161361158107,0.0,0,True,False
100000005543136100,,0.0,-1,0.0,,0,1,0.0,10000.0,0.0002868488506751384,,0,True,False
100000005550592100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000005560900100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000005568407100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000005668605100,,0.0,-1,0.0,,3,0,94500.0,0.0,0.0008418642511074627,0.0,0,True,False
100000005744674100,,0.0,-1,0.0,,0,1,0.0,50066.0,0.0002868488506751384,,0,True,False
100000006232815100,,0.0,-1,0.0,,1,5,160000.0,296500.0,0.0005589743134767571,1.853125,0,True,False
100000006249740100,,0.0,-1,0.0,,0,3,0.0,93007.0,0.0002868488506751384,,0,True,False
100000006831291100,,0.0,-1,0.0,,0,1,0.0,15000.0,0.0002868488506751384,,0,True,False
100000006866783100,,0.0,-1,0.0,,13,67,838812.0,3948037.0,0.0008741047179040808,4.706700667133994,0,True,False
100000007018630100,,0.0,-1,0.0,,0,1,0.0,200000.0,0.0002868488506751384,,0,True,False
100000007747786100,,0.0,-1,0.0,,0,31,0.0,4238009.4,0.0002868488506751384,,0,True,False
100000007982728100,,0.0,-1,0.0,,0,8,0.0,1804384.0,0.0002868488506751384,,0,True,False
100000008117324100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000008205000100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000008314203100,,0.0,-1,0.0,,2,2,382076.0,327000.0,0.0005050728131960834,0.8558506684533967,0,True,False
100000008418835100,,0.0,-1,0.0,,1,4,1372000.0,186179.0,0.0005309030338467371,0.13569897959183674,0,True,False
100000008513251100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000008516839100,,0.0,-1,0.0,,3,0,155000.0,0.0,0.0010741596212647685,0.0,0,True,False
100000008522127100,,0.0,-1,0.0,,0,1,0.0,145000.0,0.0002868488506751384,,0,True,False
100000008571433100,,0.0,-1,0.0,,2,2,350000.0,1434000.0,0.0016372326866585755,4.097142857142857,0,True,False
100000008575624100,,0.0,-1,0.0,,0,3,0.0,89500.0,0.0002868488506751384,,0,True,False
100000008601794100,,0.0,-1,0.0,,2,1,494400.0,871400.0,0.002387285088965427,1.7625404530744337,0,True,False
100000008637537100,,0.0,-1,0.0,,3,3,619890.0,2351495.0,0.0008320760827428094,3.793406894771653,0,True,False
100000008650785100,,0.0,-1,0.0,,2,2,92000.0,120120.0,0.0006151829911466896,1.3056521739130436,0,True,False
100000008654653100,,0.0,-1,0.0,,0,1,0.0,54000.0,0.0002868488506751384,,0,True,False
100000008659445100,,0.0,-1,0.0,,3,4,138490.0,875150.0,0.0024576486184352342,6.319228825185934,0,True,False
100000008669037100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000008673001100,,0.0,-1,0.0,,1,0,80000.0,0.0,0.000471040687031062,0.0,0,True,False
100000008680731100,,0.0,-1,0.0,,0,27,0.0,1464354.0,0.0002868488506751384,,0,True,False
100000008701222100,,0.0,-1,0.0,,0,0,0.0,0.0,0.0,,0,True,False
100000008738325100,,0.0,-1,0.0,,1,1,36550.0,54000.0,0.0005309030338467371,1.4774281805745555,0,True,False
100000003134937100,,0.0,-1,0.0,,1,0,10286.0,0.0,0.0002879597204265753,0.0,1,False,False
100000005074393100,,0.0,-1,0.0,,4,6,563026.0,685500.0,0.001064513470901251,1.2175281425724567,1,False,False
100000001924185100,,0.0,-1,0.0,,2,0,151000.0,0.0,0.0003116111345159545,0.0,1,False,False
100000004070318100,,0.0,-1,0.0,,4,19,207246.55,551860.0,0.00031551856613583904,2.662818753798314,1,False,False
100000005807278100,,0.0,-1,0.0,,1,0,8385.0,0.0,0.000294266413521592,0.0,1,False,False
100000003377795100,,0.0,-1,0.0,,1,0,7000.0,0.0,0.0002872519595691869,0.0,1,False,False
100000004330371100,,0.0,-1,0.0,,2,2,264171.0,90681.0,0.0012610864292053746,0.3432662934235779,1,False,False
100000008165763100,,0.0,-1,0.0,,15,17,1165815.0,1267858.0,0.0009141720501285515,1.087529324978663,1,False,False
100000001684867100,,0.0,-1,0.0,,1,0,30550.0,0.0,0.0002901481964758771,0.0,1,False,False
100000003900547100,,0.0,-1,0.0,,1,0,23700.0,0.0,0.0002894084086285756,0.0,1,False,False
100000006656003100,,0.0,-1,0.0,,1,1,20000.0,9000.0,0.00029106374333946164,0.45,1,False,False
100000008237827100,,0.0,-1,0.0,,1,0,40001.0,0.0,0.00029489033300801034,0.0,1,False,False
100000003014659100,,0.0,-1,0.0,,1,0,280000.0,0.0,0.00032951873404572074,0.0,1,False,False
100000007939160100,,0.0,-1,0.0,,1,2,795000.0,14300.0,0.0006680900198229337,0.017987421383647798,1,False,False
100000007274584100,,0.0,-1,0.0,,1,0,38000.0,0.0,0.00029448806791093586,0.0,1,False,False
100000001524952100,,0.0,-1,0.0,,1,0,103807.0,0.0,0.0003064069407623941,0.0,1,False,False
100000003131693100,,0.0,-1,0.0,,1,0,353277.0,0.0,0.0003578688440280549,0.0,1,False,False
100000008383405100,,0.0,-1,0.0,,1,0,25000.0,0.0,0.0003073921320868891,0.0,1,False,False
100000008736173100,,0.0,-1,0.0,,1,0,31060.0,0.0,0.0002933945789828324,0.0,1,False,False
100000002861485100,,0.0,-1,0.0,,1,0,29323.0,0.0,0.0002900156826527181,0.0,1,False,False
100000008745474100,,0.0,-1,0.0,,1,0,40559.0,0.0,0.00029539644225375273,0.0,1,False,False
100000008691330100,,0.0,-1,0.0,,1,0,21440.0,0.0,0.00029136721561129293,0.0,1,False,False
100000007639767100,,0.0,-1,0.0,,4,10,90913.0,822244.0,0.00030278321457567146,9.044295095310902,1,False,False
100000002921047100,,0.0,-1,0.0,,2,1,338000.0,163000.02,0.0003184621242533609,0.48224857988165676,1,False,False
100000004783447100,,0.0,-1,0.0,,1,0,26200.0,0.0,0.00029237036006540183,0.0,1,False,False
100000008696919100,,0.0,-1,0.0,,1,0,31945.0,0.0,0.00029358108798322873,0.0,1,False,False
100000008736940100,,0.0,-1,0.0,,3,3,451090.0,182100.0,0.0024481745423749293,0.40368884258130305,1,False,False
100000005940652100,,0.0,-1,0.0,,1,0,8395.0,0.0,0.0002893773976301022,0.0,1,False,False
100000004180097100,,0.0,-1,0.0,,3,3,104854.0,47800.0,0.0008599843237032203,0.4558719743643542,1,False,False
100000005539201100,,0.0,-1,0.0,,1,1,45504.0,25000.0,0.00029176320194573786,0.5494022503516175,1,False,False
100000005620225100,,0.0,-1,0.0,,2,0,49845.66,0.0,0.00029755896877035047,0.0,1,False,False
100000004388353100,,0.0,-1,0.0,,2,0,62960.0,0.0,0.000342271741802324,0.0,1,False,False
100000007442518100,,0.0,-1,0.0,,5,9,510000.0,4419999.0,0.0006515232072674919,8.666664705882352,1,False,False
100000000267734100,,0.0,-1,0.0,,2,7,180000.0,282000.0,0.0005396268570373788,1.5666666666666667,1,False,False
100000001987030100,,0.0,-1,0.0,,2,1,30864.0,19000.0,0.0002951862409947939,0.6156039398652151,1,False,False
100000002603478100,,0.0,-1,0.0,,1,0,23500.0,0.0,0.00029076544004118823,0.0,1,False,False
100000001380054100,,0.0,-1,0.0,,2,3,127050.0,360000.0,0.0007193751577744338,2.833530106257379,1,False,False
100000002992171100,,0.0,-1,0.0,,1,0,14627.0,0.0,0.0002899314124251912,0.0,1,False,False
100000002781227100,,0.0,-1,0.0,,2,3,191167.62,212420.0,0.0023373647787345683,1.1111714421092862,1,False,False
100000008745643100,,0.0,-1,0.0,,1,0,20313.0,0.0,0.0002911297064096583,0.0,1,False,False
100000002836736100,,0.0,-1,0.0,,2,0,509000.0,0.0,0.00045376548996403247,0.0,1,False,False
100000004188160100,,0.0,-1,0.0,,2,5,87862.0,133846.0,0.0002981560916449918,1.5233661878855478,1,False,False
100000004841728100,,0.0,-1,0.0,,1,0,52208.0,0.0,0.00029785140648608786,0.0,1,False,False
100000001554432100,,0.0,-1,0.0,,1,0,53920.0,0.0,0.00029768849786866996,0.0,1,False,False
100000008768896100,,0.0,-1,0.0,,1,0,47060.0,0.0,0.00029676649311429106,0.0,1,False,False
100000008232832100,,0.0,-1,0.0,,1,1,337000.0,138000.0,0.0004962754348031017,0.4094955489614243,1,False,False
100000002864256100,,0.0,-1,0.0,,1,0,135780.0,0.0,0.00031414498005083794,0.0,1,False,False
100000001929088100,,0.0,-1,0.0,,2,0,396010.0,0.0,0.00031900361406278716,0.0,1,False,False
100000002794197100,,0.0,-1,0.0,,1,0,30100.0,0.0,0.00028858221891954694,0.0,1,False,False
100000005669845100,,0.0,-1,0.0,,1,0,20000.0,0.0,0.0003189386946552999,0.0,1,False,False
100000002211413100,,0.0,-1,0.0,,1,0,37000.0,0.0,0.00029464640210413647,0.0,1,False,False
100000002784085100,,0.0,-1,0.0,,1,0,200000.0,0.0,0.0003084191926634115,0.0,1,False,False
100000008782421100,,0.0,-1,0.0,,1,0,49680.0,0.0,0.0002973186440533174,0.0,1,False,False
100000003739818100,,0.0,-1,0.0,,1,0,57293.0,0.0,0.0002983665789143632,0.0,1,False,False
100000002214570100,,0.0,-1,0.0,,1,0,26471.0,0.0,0.00029242747186100345,0.0,1,False,False
100000006443391100,,0.0,-1,0.0,,3,2,86775.93,60041.71000000001,0.0024348970700620114,0.6919166409394865,1,False,False
100000005473151100,,0.0,-1,0.0,,3,4,1220000.0,225000.0,0.0004703173260136694,0.18442622950819673,1,False,False
100000005124479100,,0.0,-1,0.0,,2,2,137753.0,22000.0,0.00030458050269059774,0.15970614070110994,1,False,False
100000005527892100,,0.0,-1,0.0,,3,8,220001.0,552419.0,0.0003138247999831619,2.510984040981632,1,False,False
100000008028628100,,0.0,-1,0.0,,1,0,57224.0,0.0,0.0002989085015663001,0.0,1,False,False
100000001953577100,,0.0,-1,0.0,,1,0,15600.0,0.0,0.0002901364669533105,0.0,1,False,False
100000008193577100,,0.0,-1,0.0,,2,5,154300.0,480180.0,0.0012553919287856344,3.1119896305897603,1,False,False
100000008753193100,,0.0,-1,0.0,,1,0,35225.0,0.0,0.00029427233038017774,0.0,1,False,False
100000008746025100,,0.0,-1,0.0,,1,0,22000.0,0.0,0.000291485232605894,0.0,1,False,False
100000002934441100,,0.0,-1,0.0,,2,0,60845.6,0.0,0.0003038298398555054,0.0,1,False,False
100000003701161100,,0.0,-1,0.0,,4,3,1527103.0,349000.0,0.0016606404744765636,0.22853730232996727,1,False,False
100000006707582100,,0.0,-1,0.0,,2,14,39520.0,961138.0,0.0005404098122016996,24.320293522267207,1,False,False
100000003239379100,,0.0,-1,0.0,,1,0,92500.0,0.0,0.0003022652130734197,0.0,1,False,False
100000000979923100,,0.0,-1,0.0,,1,0,97900.0,0.0,0.0003017680706107813,0.0,1,False,False
100000001111763100,,0.0,-1,0.0,,1,0,17144.0,0.0,0.00029046185666699623,0.0,1,False,False
100000003865939100,,0.0,-1,0.0,,1,0,81465.0,0.0,0.0005309030338467371,0.0,1,False,False
100000002858835100,,0.0,-1,0.0,,1,0,24400.0,0.0,0.00029199101972561276,0.0,1,False,False
100000003404627100,,0.0,-1,0.0,,4,0,877700.0,0.0,0.001384218616675345,0.0,1,False,False
100000008691027100,,0.0,-1,0.0,,1,0,17534.0,0.0,0.0002905440470739506,0.0,1,False,False
100000004071080100,,0.0,-1,0.0,,9,2,238600.0,46500.0,0.0013756642514148798,0.19488683989941324,1,False,False
100000002864680100,,0.0,-1,0.0,,1,0,55932.0,0.0,0.0002961706666930916,0.0,1,False,False
100000001330685100,,0.0,-1,0.0,,3,1,2435923.0,100500.0,0.00044009946636472093,0.04125746175063826,1,False,False
100000008745725100,,0.0,-1,0.0,,1,0,47060.0,0.0,0.00029676649311429106,0.0,1,False,False
100000002621949100,,0.0,-1,0.0,,1,0,164612.0,0.0,0.000319941135612483,0.0,1,False,False
100000007908818100,,0.0,-1,0.0,,4,6,727475.0,302000.0,0.0004774440730320631,0.4151345407058662,1,False,False
100000008691495100,,0.0,-1,0.0,,1,0,27000.0,0.0,0.00029253895577197476,0.0,1,False,False
100000003832231100,,0.0,-1,0.0,,1,0,35000.0,0.0,0.0002938849718133729,0.0,1,False,False
100000002371751100,,0.0,-1,0.0,,1,1,200000.0,250000.0,0.0005309030338467371,1.25,1,False,False
100000002894076100,,0.0,-1,0.0,,4,0,1122782.0,0.0,0.00038438193192336144,0.0,1,False,False
100000001362940100,,0.0,-1,0.0,,1,0,81000.0,0.0,0.0003031324453093383,0.0,1,False,False
100000008741372100,,0.0,-1,0.0,,1,0,35975.0,0.0,0.0002944303888550899,0.0,1,False,False
100000002618492100,,0.0,-1,0.0,,2,0,296500.0,0.0,0.00037066846997843073,0.0,1,False,False
100000002750332100,,0.0,-1,0.0,,1,0,11360.0,0.0,0.00028807404610007225,0.0,1,False,False
100000004948177100,,0.0,-1,0.0,,3,0,437163.0,0.0,0.00042401244562977747,0.0,1,False,False
100000002511825100,,0.0,-1,0.0,,1,0,65000.0,0.0,0.0002990953837188794,0.0,1,False,False
100000008566737100,,0.0,-1,0.0,,2,0,230000.0,0.0,0.00035100729487815376,0.0,1,False,False
100000008661585100,,0.0,-1,0.0,,1,0,43141.0,0.0,0.0002959405848967169,0.0,1,False,False
100000004759121100,,0.0,-1,0.0,,6,2,710000.0,312000.0,0.0014251342380562678,0.4394366197183099,1,False,False
100000004360785100,,0.0,-1,0.0,,1,0,94705.0,0.0,0.0002970768226574284,0.0,1,False,False
100000005092518100,,0.0,-1,0.0,,1,0,26144.0,0.0,0.00029235855836594175,0.0,1,False,False
100000008737958100,,0.0,-1,0.0,,2,0,53373.0,0.0,0.0003009630124549006,0.0,1,False,False
100000003044518100,,0.0,-1,0.0,,1,0,34423.0,0.0,0.00028883116745511436,0.0,1,False,False
100000004159526100,,0.0,-1,0.0,,4,4,275037.0,68000.0,0.0008567019383121547,0.24723946232688693,1,False,False
100000007544358100,,0.0,-1,0.0,,2,1,322500.0,350000.0,0.000342089268648019,1.0852713178294573,1,False,False
100000005901606100,,0.0,-1,0.0,,1,0,35660.0,0.0,0.00029436400429562676,0.0,1,False,False
100000006658598100,,0.0,-1,0.0,,1,0,9000.0,0.0,0.0002878208347080892,0.0,1,False,False
100000002793851100,,0.0,-1,0.0,,1,0,11052.0,0.0,0.00028804244706760203,0.0,1,False,False
100000005612411100,,0.0,-1,0.0,,3,8,115500.0,506997.0,0.0003286627982415827,4.389584415584416,1,False,False
100000007511163100,,0.0,-1,0.0,,2,3,63666.0,82052.0,0.0003410988058420594,1.2887883642760658,1,False,False
100000002648315100,,0.0,-1,0.0,,1,2,132000.0,76000.0,0.000294450332677196,0.5757575757575758,1,False,False
100000004739664100,,0.0,-1,0.0,,1,1,12000.0,10000.0,0.0002893777862737323,0.8333333333333334,1,False,False
100000003713616100,,0.0,-1,0.0,,1,0,15893.0,0.0,0.00028856526647910366,0.0,1,False,False
100000003476560100,,0.0,-1,0.0,,1,0,50000.0,0.0,0.00029690045230118767,0.0,1,False,False
100000008782800100,,0.0,-1,0.0,,1,0,43381.0,0.0,0.0002959911636086888,0.0,1,False,False
100000004218576100,,0.0,-1,0.0,,1,0,26144.0,0.0,0.00029235855836594175,0.0,1,False,False
100000003299365100,,0.0,-1,0.0,,1,1,200000.0,200000.0,0.0003270552571793357,1.0,1,False,False
100000008730021100,,0.0,-1,0.0,,1,0,75555.0,0.0,0.00047017474651074543,0.0,1,False,False
100000002757797100,,0.0,-1,0.0,,1,0,100000.0,0.0,0.0003035151884030101,0.0,1,False,False
100000002845605100,,0.0,-1,0.0,,1,0,57567.0,0.0,0.00029769494556327746,0.0,1,False,False
100000000817146100,,0.0,-1,0.0,,1,0,70020.0,0.0,0.0005919922486484179,0.0,1,False,False
100000002957306100,,0.0,-1,0.0,,2,0,398490.0,0.0,0.0003567681108089118,0.0,1,False,False
100000008188026100,,0.0,-1,0.0,,2,4,86468.0,337983.17,0.0003006429930811252,3.9087659018365173,1,False,False
100000004790991100,,0.0,-1,0.0,,1,0,239413.0,0.0,0.0003127050299285675,0.0,1,False,False
100000002973903100,,0.0,-1,0.0,,3,0,92880.0,0.0,0.00031828026758801,0.0,1,False,False
100000004325327100,,0.0,-1,0.0,,2,1,70817.0,70000.0,0.000297113253610291,0.988463222107686,1,False,False
100000001477796100,,0.0,-1,0.0,,1,0,182000.0,0.0,0.0003321339211112203,0.0,1,False,False
100000007536804100,,0.0,-1,0.0,,1,2,100000.0,55000.0,0.0002926075491615456,0.55,1,False,False
100000008665380100,,0.0,-1,0.0,,2,1,69100.0,18200.0,0.0002920753644667848,0.2633863965267728,1,False,False
100000001870116100,,0.0,-1,0.0,,1,0,24000.0,0.0,0.00029190672187232627,0.0,1,False,False
100000001074553100,,0.0,-1,0.0,,2,0,28971.0,0.0,0.00029079508036821983,0.0,1,False,False
100000000978041100,,0.0,-1,0.0,,1,0,44445.0,0.0,0.00029621539589843075,0.0,1,False,False
100000002603769100,,0.0,-1,0.0,,3,0,1185368.0,0.0,0.0005438818121874442,0.0,1,False,False
100000005034574100,,0.0,-1,0.0,,1,0,258816.0,0.0,0.0004269617292591738,0.0,1,False,False
100000002958286100,,0.0,-1,0.0,,1,0,257000.0,0.0,0.0003145667401300694,0.0,1,False,False
100000005634552100,,0.0,-1,0.0,,1,3,25850.0,1196000.0,0.000289640604814225,46.2669245647969,1,False,False
100000008736760100,,0.0,-1,0.0,,1,0,54757.0,0.0,0.00029838859455615584,0.0,1,False,False
100000008701944100,,0.0,-1,0.0,,1,0,52124.0,0.0,0.00041332200261128005,0.0,1,False,False
100000008748408100,,0.0,-1,0.0,,1,21,360000.0,1499960.0,0.000335541094644147,4.166555555555555,1,False,False
100000008486520100,,0.0,-1,0.0,,1,1,35720.0,14000.0,0.0002907065473036944,0.3919372900335946,1,False,False
100000003163256100,,0.0,-1,0.0,,1,1,13485.0,15000.0,0.0002883052067511764,1.1123470522803114,1,False,False
100000003102157100,,0.0,-1,0.0,,1,0,96746.0,0.0,0.0003050765904574425,0.0,1,False,False
100000004741837100,,0.0,-1,0.0,,1,0,25596.0,0.0,0.0002896131732648506,0.0,1,False,False
100000008443341100,,0.0,-1,0.0,,2,3,34500.0,50000.0,0.000671792314388838,1.4492753623188406,1,False,False
100000004792397100,,0.0,-1,0.0,,1,0,73520.0,0.0,0.0003023427961091907,0.0,1,False,False
100000003809101100,,0.0,-1,0.0,,2,2,166050.0,55200.0,0.00036356101123662506,0.3324299909665763,1,False,False
100000002838861100,,0.0,-1,0.0,,5,1,554523.95,10000.0,0.0021445334798070167,0.018033486200190272,1,False,False
100000008560717100,,0.0,-1,0.0,,7,1,529000.0,25000.0,0.0003322955354998574,0.04725897920604915,1,False,False
100000008693069100,,0.0,-1,0.0,,1,0,20000.0,0.0,0.00029106374333946164,0.0,1,False,False
100000008672162100,,0.0,-1,0.0,,1,0,15550.0,0.0,0.00029012592972164973,0.0,1,False,False
100000007311010100,,0.0,-1,0.0,,2,1,64480.0,20000.0,0.000310735293731328,0.31017369727047145,1,False,False
100000005505655100,,0.0,-1,0.0,,2,1,33070.0,20000.0,0.0003229334635277663,0.6047777441790142,1,False,False
100000004707703100,,0.0,-1,0.0,,2,5,239300.0,231650.0,0.0006383417067098009,0.9680317592979524,1,False,False
100000004005964100,,0.0,-1,0.0,,3,3,97900.0,72000.0,0.00040628580390527854,0.7354443309499489,1,False,False
100000008244300100,,0.0,-1,0.0,,5,0,65430.0,0.0,0.0004814540293765088,0.0,1,False,False
100000002692044100,,0.0,-1,0.0,,1,0,97000.0,0.0,0.00030301519827117396,0.0,1,False,False
100000001103905100,,0.0,-1,0.0,,1,0,18000.0,0.0,0.00029064225407302935,0.0,1,False,False
100000008755361100,,0.0,-1,0.0,,1,0,14627.0,0.0,0.0002899314124251912,0.0,1,False,False
100000002810870100,,0.0,-1,0.0,,1,0,33677.0,0.0,0.00029394609768795913,0.0,1,False,False
100000005897462100,,0.0,-1,0.0,,1,0,98400.0,0.0,0.0003018442668310859,0.0,1,False,False
100000000941942100,,0.0,-1,0.0,,1,0,130000.0,0.0,0.0003129830149028666,0.0,1,False,False
100000008723830100,,0.0,-1,0.0,,2,1,459785.0,455000.0,0.0003417527073129891,0.9895929619278576,1,False,False
100000008776576100,,0.0,-1,0.0,,1,0,14765.0,0.0,0.000289960495184575,0.0,1,False,False
100000005432267100,,0.0,-1,0.0,,2,0,350001.0,0.0,0.0003438402969096735,0.0,1,False,False
100000006745291100,,0.0,-1,0.0,,1,0,82534.0,0.0,0.00029942640836837995,0.0,1,False,False
100000008670667100,,0.0,-1,0.0,,1,0,15534.0,0.0,0.00029012255780751825,0.0,1,False,False
100000002480800100,,0.0,-1,0.0,,2,0,569251.0,0.0,0.000643827768895838,0.0,1,False,False
100000002182176100,,0.0,-1,0.0,,1,0,42465.0,0.0,0.00029484960491671467,0.0,1,False,False
100000008219168100,,0.0,-1,0.0,,1,0,53200.0,0.0,0.00028991247826990705,0.0,1,False,False
100000004226848100,,0.0,-1,0.0,,1,0,301866.0,0.0,0.00034753358620411847,0.0,1,False,False
100000006326645100,,0.0,-1,0.0,,1,0,25264.0,0.0,0.0002921731030887115,0.0,1,False,False
100000003589877100,,0.0,-1,0.0,,2,6,176000.0,416129.0,0.0003083459858879622,2.364369318181818,1,False,False
100000003942602100,,0.0,-1,0.0,,1,1,30000.0,30000.0,0.00029317118967162324,1.0,1,False,False
100000000922570100,,0.0,-1,0.0,,1,1,47101.0,50000.0,0.00029469886240834323,1.0615485870788306,1,False,False
100000005079754100,,0.0,-1,0.0,,1,2,70000.0,122000.0,0.0003009210929516074,1.7428571428571429,1,False,False
100000003187359100,,0.0,-1,0.0,,1,0,19072.0,0.0,0.000290868172319837,0.0,1,False,False
100000000998559100,,0.0,-1,0.0,,1,0,100000.0,0.0,0.000306952053927237,0.0,1,False,False
100000008690932100,,0.0,-1,0.0,,1,0,23000.0,0.0,0.00029169597723911013,0.0,1,False,False
100000008773876100,,0.0,-1,0.0,,1,0,26120.0,0.0,0.0002923535004947446,0.0,1,False,False
100000006789108100,,0.0,-1,0.0,,1,0,37500.0,0.0,0.0002925635671979842,0.0,1,False,False
100000004058740100,,0.0,-1,0.0,,1,0,30000.0,0.0,0.00029317118967162324,0.0,1,False,False
100000007641801100,,0.0,-1,0.0,,1,0,200000.0,0.0,0.0002983662476479529,0.0,1,False,False
